trip_id,spend_category
tour_id46nw779j,1
tour_idzfrurerf,2
tour_idg067w7pf,0
tour_idgz2mojxz,2
tour_id5ie0ta2f,0
tour_idkpuwutuy,0
tour_idrskpazsk,1
tour_idua90zln1,1
tour_id5k82u5xk,1
tour_id5cllvm7c,2
tour_id7qoypwjx,0
tour_idrasmeh9u,0
tour_ids93jqu8l,0
tour_id455k6d68,2
tour_idgjq9kamz,0
tour_iduz47nrgf,1
tour_idgffgfsob,1
tour_id887147bd,1
tour_idiv9mmpn1,0
tour_id8267bw5e,1
tour_id2j515ftf,1
tour_idha9skeh7,0
tour_idf5e1q6ji,0
tour_id9cl9fzsd,1
tour_idu767dmjs,2
tour_id7unn57dp,0
tour_idx93au4ds,0
tour_id482emqs4,0
tour_idxlymc9x1,1
tour_idwtp6obpy,1
tour_id3e2fxydk,2
tour_id4qa2kd3z,0
tour_id6syeyipj,1
tour_id2swj3gzk,0
tour_idq4ri2zty,1
tour_idfswompi2,0
tour_idyemdjpxq,1
tour_idca8bz824,0
tour_id5o3ebx8r,0
tour_idue8qdh2m,2
tour_idwtny0ps1,1
tour_idk96oi2jz,1
tour_idmdz8vlbg,1
tour_idigcyfmnm,0
tour_id37ejqonp,2
tour_idzo0ruuw6,1
tour_idr0487t99,0
tour_id4co8uh1g,0
tour_idcoa85dxf,1
tour_id2kqzh3ts,0
tour_id8omjps4i,2
tour_idbv4ftqva,2
tour_idid2qll98,1
tour_id4cr2m7lm,1
tour_idk6n1hn5f,1
tour_idn7vuzpkn,1
tour_idbuuh039q,2
tour_idsze3dsmj,0
tour_idu53hooex,2
tour_id78x5ch1i,2
tour_idwcsimc85,0
tour_idsbl40cfl,1
tour_ids49hlgd5,1
tour_iduoulcyjc,0
tour_idjls7g8hu,2
tour_idew61kh02,0
tour_ididj0klto,1
tour_idb6wxiv6g,0
tour_id6c3ki2ye,0
tour_id8snqy7vt,2
tour_ideg28vena,1
tour_id30vta4qu,0
tour_idfo20xpcp,1
tour_idu7v4e5l1,0
tour_idl3rtfcbv,0
tour_idcxjnkzrx,1
tour_idxjos6lkr,0
tour_ids01c4ntc,0
tour_id3bna610i,0
tour_idfo44sehk,0
tour_idw9tnpl6v,2
tour_idcc4p5c3w,0
tour_idpgpmauhk,0
tour_idq64fh1zi,0
tour_idjblce6r7,1
tour_idiyk9agbi,0
tour_idme6ogemd,2
tour_idn5nfz5d8,1
tour_id38166c2f,1
tour_idgcx6jt7f,2
tour_id1qq6vux5,0
tour_idypip65a6,0
tour_idn7ge5ojh,0
tour_id1n96i36h,1
tour_idlaa0mm4d,0
tour_id5nady78g,2
tour_id773r5jqd,0
tour_idvz3yzyy9,0
tour_idqpes8eii,2
tour_id05tmm7mg,0
tour_idxz5rq4lc,0
tour_idq0w59f05,1
tour_idhth1uow6,0
tour_id6gvds017,2
tour_idei5a2ol6,1
tour_idt0hhmgk7,0
tour_idnnvupvox,1
tour_idehe6cke3,1
tour_id35lgv9fc,0
tour_idh2znj7ep,0
tour_idsz0fcasc,0
tour_idhlrsmwfd,0
tour_idijykw7pz,0
tour_idmvekwa00,1
tour_iddzks24ys,0
tour_idine0oera,1
tour_id64z2ayop,2
tour_idvg3tafow,1
tour_idz8vvt1n1,2
tour_idiolp64si,0
tour_idcq4bmcuo,1
tour_idque83rf7,0
tour_idmlyzkrrf,0
tour_idb1n2jktt,2
tour_idmwt55nfx,0
tour_idh31n6lwy,1
tour_id1g3dxz33,1
tour_id012yybsd,0
tour_id1f2rhuj3,2
tour_id9hu0z706,0
tour_id8j8kk5gt,0
tour_id0yrbjj88,0
tour_id4y81vql7,1
tour_id4d9pwhkg,0
tour_id7pwislmk,2
tour_idcki1wwpm,1
tour_idyihx7ady,1
tour_id9zoxkobk,0
tour_id9dvx26sw,0
tour_idwvmeznc2,2
tour_ideu05at9y,1
tour_idoczxlog5,2
tour_idv5gv5iv2,0
tour_id14t6pahe,2
tour_ide9apwlw9,1
tour_iduo13zh3v,1
tour_idgadmpgsu,0
tour_id4zeq7rb4,0
tour_iddzw47cct,1
tour_idxn4oi5n0,0
tour_idggjgf6m1,1
tour_id8relyvtg,0
tour_iddxz8orsn,0
tour_id9kheu1kj,0
tour_id0jjysy7t,0
tour_id0p6ithc2,0
tour_idc33hq34q,1
tour_idpc1fppto,1
tour_id8435ojbx,2
tour_id37am7jry,2
tour_id99n4zm6g,2
tour_idvwb7ydd9,0
tour_idsekc0lpk,0
tour_id0cks7fke,2
tour_idvsz139s0,0
tour_id18gw5xvi,0
tour_id2rh8o9xv,1
tour_idzmj18p25,2
tour_idtehgt1w9,0
tour_id1g1gvjjr,0
tour_id488ddryo,0
tour_idwc72ykfj,0
tour_idu5xj0n8d,0
tour_idttnbvr7c,1
tour_id42xrqawf,2
tour_id9t95sarw,0
tour_idp7od6byp,2
tour_id5modm7jy,1
tour_idy85cn8jj,2
tour_idxv7wxu4j,1
tour_idqns26rma,0
tour_idghkgao6v,1
tour_id4oyuf6aa,0
tour_idty8p3aog,0
tour_idqpow6jw5,1
tour_idwzz7q36r,0
tour_id62ralu0h,1
tour_idc081rwo6,1
tour_idurdjvp8y,1
tour_id19vul6aj,2
tour_idemcoieye,2
tour_id51oh8jjx,1
tour_idlh5suout,0
tour_id3utyj7qf,1
tour_idnq3rp76t,0
tour_idi8w4uzet,0
tour_idg946r5uh,0
tour_idbx1cmy6z,2
tour_idqnn0tmok,1
tour_id9kj434f0,1
tour_idjqtsekwd,1
tour_idqpi0lh3y,0
tour_idpjfrkvcm,1
tour_id6bjdv0v7,2
tour_id3qwtx5s3,0
tour_id5p6vnzyf,1
tour_idp4zfh4gd,0
tour_idub8i6bec,2
tour_id4yvvmrut,2
tour_idwo13dk8h,1
tour_idc6v7bsds,1
tour_idn61dt9i8,1
tour_idnvjd2fic,1
tour_id1vjnjebp,2
tour_idcpozy1rc,1
tour_idutkl9hm3,0
tour_idxsa2934u,0
tour_id9iq9t5ag,1
tour_id6u8fhisp,1
tour_idogpken7o,1
tour_idboxsodir,2
tour_id1u1z8z5y,1
tour_id7186et60,0
tour_idf3yvrbwu,2
tour_idv1mkxjme,0
tour_idtb3oylji,2
tour_idlpkdpfoo,0
tour_idoomhjzlf,0
tour_idy1m7nsv7,1
tour_id44ihte5c,1
tour_idj5zqxfbc,0
tour_idvmsdks86,0
tour_id5lrwsnij,1
tour_idhx1ohdhq,2
tour_idcd6spuoe,0
tour_id7bnhm6dd,1
tour_idpf1y4mbk,0
tour_id5rvnl6l5,2
tour_ideb9y9chd,1
tour_idfj54qjcn,0
tour_id8l7vc388,0
tour_idmgi217br,0
tour_idiwbf6jkv,1
tour_idazjwdd8q,1
tour_idt8wqkpff,0
tour_id5qfq1tyw,0
tour_id0cd1pofe,0
tour_idix0ea4d3,2
tour_id9cdqzeu8,2
tour_idvpmdccfc,0
tour_idcbzxm0ej,0
tour_ideh6wucvx,1
tour_idhpn6stx6,0
tour_idu5e1vz9f,0
tour_idw8gojfsr,1
tour_idrmfgp4gv,0
tour_id3rl3ysct,0
tour_idakkdl4m3,0
tour_idj3q1th9w,0
tour_idmcoxq6pd,0
tour_ido15okedt,2
tour_idbfpyllvk,1
tour_id7mgjvinc,0
tour_idsee0b6ek,1
tour_id9ji7ebp2,1
tour_idpe9mzc48,1
tour_id4p8fn0yq,1
tour_idudzqn43b,0
tour_idw5x6q9sw,0
tour_idrajfzcch,0
tour_ida972lchi,2
tour_idb5j0b1k8,1
tour_id0071kq5v,0
tour_idrc2ec5hm,1
tour_idci1uetj8,0
tour_id0atj7w3x,0
tour_id4yq1g8d7,1
tour_id0hgihsws,0
tour_idpli0qoqd,0
tour_id2qd38x9c,1
tour_idmb0p8qnr,1
tour_idpd2e5mu1,0
tour_idtzfk51gf,1
tour_idnfqs33e5,2
tour_idoq4lbhe4,0
tour_ids32i6l54,1
tour_idmdvjneni,1
tour_iddvzieje9,1
tour_id0f6cwm7d,1
tour_id7pqyg5rk,1
tour_id63imfbgd,1
tour_idsfn5c733,1
tour_idbuibyprk,0
tour_id3xe0djzz,0
tour_iduu8k51fn,2
tour_idzuseqk0s,1
tour_idgzk5sjhc,1
tour_ide95uhjmx,1
tour_idi5qo51ol,0
tour_idfrl1sae5,2
tour_idfysz15we,2
tour_id6rd7dieq,0
tour_idejqo682b,1
tour_idsgyenv15,2
tour_idbgl67loh,0
tour_id2dh7nvh1,2
tour_idg90fn35j,0
tour_id1wn8vymi,2
tour_idqu7uiykl,0
tour_idu4pqq6ik,2
tour_idabp5e7g6,0
tour_idzwrdl76c,0
tour_idpj4mektu,0
tour_id4m2nwx6e,0
tour_idhak4a3ey,1
tour_id7nrrxeng,2
tour_idgir0qonv,0
tour_idy4x0ydqx,0
tour_idfv7nv7vt,0
tour_id9oybeb0o,2
tour_idjmlg7qar,2
tour_idwhd4a2vn,1
tour_id7d2741hc,0
tour_id37ugv41b,1
tour_id6y69gdmw,2
tour_idlrff3347,0
tour_id71g5aafi,0
tour_idw0o4q6pa,1
tour_idve2sa8m8,0
tour_idh6y3m2ix,0
tour_idr68m61w6,1
tour_id1788yequ,0
tour_id82bwq80w,1
tour_idh81nnegw,2
tour_idsr0rk32k,1
tour_idpo0prz6g,1
tour_id49cq7syc,1
tour_idm5c4jaq6,0
tour_idwnd6yi6g,1
tour_idfcrr0lwe,1
tour_id817q46d4,1
tour_idu1f6er72,0
tour_idyl1n7edq,1
tour_idff58530s,2
tour_idfgcbcqac,1
tour_id2m7y4k6r,0
tour_id50h1ynw1,2
tour_idynr5gkmq,1
tour_ideyz3fonq,0
tour_idiwnndyfs,1
tour_idm2q8nu1t,1
tour_id5fz01mkq,0
tour_id8qmk3p9b,0
tour_idodxv4oqn,2
tour_id6c6abed7,0
tour_idw2y33ypw,2
tour_idm7uxigmh,1
tour_id8u4aymu1,0
tour_idk9rihavy,1
tour_idz82th0b8,2
tour_idasqzivc8,0
tour_id9oxc7g4j,0
tour_idbi8swxzf,1
tour_idyvveub7h,0
tour_idi60hwphy,0
tour_id0h9uox4h,1
tour_id6ttxvssq,1
tour_idbj0mensq,0
tour_idvkz0a3yo,0
tour_idheago8ki,0
tour_idatbs63ed,0
tour_id6nr0maap,0
tour_id1vnmci28,0
tour_idyaijpqew,1
tour_id578ioczi,0
tour_idsawo3ej4,2
tour_idnd16z3k7,1
tour_idvc8d5enl,0
tour_idxhxq4um6,2
tour_id68p9msgi,0
tour_idwmo11rev,2
tour_idovz7yrvm,1
tour_id5z69bif3,1
tour_idtpjpe1mi,2
tour_idyi01k3m3,2
tour_idw28i4n4o,1
tour_idhjhmayq6,0
tour_id87o26ade,1
tour_id81k1s8cd,0
tour_idj9d0p8pj,2
tour_idaoaewks2,0
tour_id6vutvvj1,1
tour_idnqaaxsm5,1
tour_id1x7aqpje,0
tour_id7gomu52t,0
tour_idnwxz4wyh,0
tour_idabxab0b9,1
tour_idskkiov98,1
tour_id1zlsn3jy,0
tour_idd9raeie8,2
tour_idmp1ajioi,0
tour_id2lzw2iwv,2
tour_idv1wbxle6,1
tour_id0softgh8,0
tour_idj9w8ld7s,1
tour_idvcs53hju,1
tour_idjwlj3p0t,1
tour_idj66rqkjr,0
tour_idmlxl9z2o,1
tour_idapr99h0t,1
tour_idl78tko6u,0
tour_idptu98fgl,0
tour_idiaj424wk,1
tour_id9likjm8s,1
tour_id0sqf8owa,0
tour_ida8ixygca,0
tour_ido1vrijoa,1
tour_idmez1tah5,1
tour_idmfw9r9l5,0
tour_idvs18d4ju,1
tour_idncrtpd3k,0
tour_idh4767ufa,2
tour_idazsalp0y,2
tour_id904brd29,2
tour_iduytjgy27,0
tour_id4olb9m6w,0
tour_id809exz1o,0
tour_idpvu6hxca,2
tour_id7vjl1tp0,0
tour_id251824ub,0
tour_idpv2jxzww,0
tour_idtweq40ie,0
tour_idzbg5alzd,2
tour_idbdr0m8wc,2
tour_idhity2gh5,1
tour_idm276mhab,0
tour_idl909btp2,0
tour_idsk5lquax,0
tour_idzxd684cn,2
tour_idyucp999x,0
tour_idae06ml3i,0
tour_id8196hzo9,0
tour_idg8wkamgi,0
tour_idrflya738,2
tour_idlmda99yx,2
tour_idebfxa0vx,1
tour_idchclrhzk,2
tour_id6r61y93v,1
tour_idcb0wclip,2
tour_idiml8jumn,0
tour_id2ecm2tcm,0
tour_id61yq2r3x,0
tour_idfn545ol4,1
tour_id1hbxcmtt,0
tour_idxgfmq02n,1
tour_idrqc95wbp,1
tour_id67jtejcb,0
tour_idoitkp0pu,1
tour_id6tefyvnn,1
tour_idrwmghckh,1
tour_idjs6h2vnm,0
tour_id31ob785u,0
tour_iddqwqtvqv,2
tour_id6fe84km2,1
tour_id7fgiovq8,0
tour_idqozg8q95,0
tour_id855ld8tn,1
tour_idwo642qhi,0
tour_ida4mqb0u2,0
tour_id9vwodrq4,1
tour_id7s8hv4l5,0
tour_ideyofg9pc,1
tour_idqlmk2fzh,1
tour_idgr77j657,2
tour_ideolo6st0,0
tour_idihr4l03i,1
tour_id94p8eh8m,2
tour_idazgfslvq,1
tour_idjrg809sm,0
tour_id8lc8vrmi,0
tour_idurn0wfyw,0
tour_id8fyqaolp,1
tour_idsotivehb,1
tour_idi6fiu6og,0
tour_id7xidu7qc,0
tour_idwunl1o45,0
tour_idosbih9ro,0
tour_idn90zyot3,0
tour_idnkzpxk3k,1
tour_id62bvy9vp,1
tour_id1m7fq6yx,0
tour_id4xyrbyfb,0
tour_idbeaym8qp,0
tour_idcv76mj8n,0
tour_id8hi4fhrw,0
tour_idq410ngml,1
tour_id1coy5tis,1
tour_idfv3x7jzd,1
tour_idilww9vy6,0
tour_idw23pclgn,0
tour_idfcir0hyy,2
tour_idclqswcp7,2
tour_idugjklcky,0
tour_id000zcjd9,2
tour_idm8iamywd,2
tour_id40tkrhrn,0
tour_idsl4d9fcj,0
tour_idm9oxb6np,2
tour_idjxz2089j,0
tour_idghd7oxo3,0
tour_idt40ni01s,0
tour_idjj2xvfpr,0
tour_iduty5ava5,1
tour_idrxzmm4cd,0
tour_idnbr5aet2,0
tour_idfd8hcjmd,1
tour_idonp4b14x,1
tour_id0hzpjxrl,0
tour_idy5pcepk8,1
tour_id0o76o4vx,2
tour_idrk26rlrr,1
tour_id6sddd2ya,1
tour_idelqj97pd,0
tour_id6tqjaqyj,1
tour_id2gfcag5i,2
tour_id71qp97yk,2
tour_idudkvt9o0,0
tour_idcof07fxn,2
tour_idb81e1jpx,2
tour_idpnajg6n8,1
tour_idvhcfh0r1,1
tour_idkr2x3wti,1
tour_id5qdvek9b,1
tour_idh8b4utn6,0
tour_id3fpqjt2z,1
tour_idoutnmy6k,0
tour_idfa6ykfrp,0
tour_idx6e8ywj4,1
tour_id3g3ckza0,1
tour_idd122gyta,1
tour_idzr85bcch,1
tour_idoe9j4quj,1
tour_idhhzejbm7,0
tour_iduzw28u8w,0
tour_idygeotcp9,1
tour_iduyptjgm7,0
tour_idhpvrkyf3,1
tour_idcqy06bko,0
tour_idnxkpymrf,1
tour_ide0f49jop,0
tour_idz0p1dyvq,0
tour_id4cdtzj16,2
tour_idrz7bots3,0
tour_idh23xk8le,0
tour_idpkpjsxin,2
tour_id07pfie5z,1
tour_idzykfgph8,1
tour_iduex16mok,2
tour_idd5qivuvk,1
tour_idhvfbbehe,1
tour_id56fyyj02,0
tour_iddx7bc6s5,1
tour_id62x7la04,0
tour_id6g882u8n,0
tour_idxtgkmcsx,1
tour_idmfdm1hn0,0
tour_idc6hcvnfq,1
tour_idnhhdkrou,1
tour_idzozpvuc0,1
tour_idqd61az5x,1
tour_id6tdqird2,0
tour_idfktvk21c,0
tour_ids5whnjxh,2
tour_idamuofqq8,0
tour_idugifomf0,0
tour_id6h0ecjyr,0
tour_idr4mwvsf3,1
tour_idbxenm7m8,0
tour_idz8towj5h,0
tour_idcdsgy04t,0
tour_id38n4s3vd,0
tour_idr6f9bd6b,0
tour_id0tf8bm02,0
tour_id73pu4oo1,1
tour_iddxhyxtmt,1
tour_idb8y4hod8,1
tour_idnzbsyr7q,1
tour_idc1urfe68,1
tour_idtvk97dd4,0
tour_idl88z2i41,1
tour_idkxyw8kdc,2
tour_idyfq32vkz,1
tour_idjr8ut7r7,0
tour_id05gs6vwk,1
tour_idxos2xelk,1
tour_ido98lxo5y,1
tour_idypsj0pii,0
tour_idyp511icu,0
tour_idivp66utb,1
tour_id31v1ovjw,1
tour_id5xpqsxqn,1
tour_idbzm2py9d,0
tour_idr9vnfbdl,1
tour_idemymxnc9,0
tour_idj6dtpe2c,1
tour_idll2n2ygi,1
tour_idrivrjmms,0
tour_idqkmtkyo2,0
tour_idkm802mwb,1
tour_id2hnr3s5a,0
tour_id6vncgfi5,2
tour_idpxngs8rn,0
tour_idgezqhwrb,1
tour_idns4m134k,0
tour_id1lqdmcxz,1
tour_idrwohv49y,1
tour_id9vfvljd0,1
tour_id1o715dru,0
tour_id5rjye0r3,2
tour_idtjmoh61s,1
tour_idpxmcbdwe,0
tour_id33yv90gx,1
tour_idfefz0v8p,0
tour_idaazpm882,1
tour_idly1c8h9n,0
tour_idlqe7fg7d,0
tour_id0zvtf4s5,1
tour_ideayfiuza,1
tour_idi0ppzwzk,0
tour_id6rxk9pvx,1
tour_idkmdxnhlv,0
tour_id6wjvdukk,1
tour_idudfgly10,1
tour_iduypnh30o,0
tour_id06l106ax,0
tour_idon3c2f54,0
tour_idoyt7eeku,0
tour_idndua3n9u,0
tour_idji7x85bh,0
tour_idqnxxsn2t,1
tour_idiiq01f3d,1
tour_idauiofd1k,0
tour_id2gjtvfll,2
tour_idni8nqq82,2
tour_id6o71hg5t,2
tour_idgmbo2c22,1
tour_id9isghh9l,0
tour_idxis68j6u,1
tour_id8uvt15nd,1
tour_id3to26jv3,0
tour_iddlaqdxk4,0
tour_idy3xf6kfm,1
tour_id8b4v4zzl,0
tour_iduplr85wn,1
tour_id29710owa,0
tour_idhq5fjayo,0
tour_ido9p63dnh,1
tour_id6uydh4ks,1
tour_id4xsg9hkw,0
tour_idsiqeydj9,1
tour_idkmhbeeek,0
tour_idilygt931,1
tour_id4hjffklo,0
tour_id75463vej,0
tour_idz7lff4zg,0
tour_id0vx7qibr,1
tour_id3vo1rhpi,1
tour_id7kuxx23n,0
tour_idcuf05sil,0
tour_idlkukbwr7,0
tour_id8edd8cc8,0
tour_id76mdmaxz,0
tour_idxnq6j633,1
tour_id29tf22vd,2
tour_id93484j8u,1
tour_id38m3rik6,2
tour_idfjv9wwa1,1
tour_id6csx1a7r,0
tour_idsxnqkaqg,0
tour_idso4eqdxd,0
tour_idt2xxwhai,0
tour_iduc862ukp,0
tour_ids0tuwpme,2
tour_idzsxgvdb0,1
tour_id8ykbw7p9,0
tour_idinmerkyb,0
tour_idvw8tmnrk,1
tour_idr5w72zu2,0
tour_id7t29cipz,2
tour_idazi8oisf,0
tour_idfoejfy7m,0
tour_idl625e6ou,1
tour_idk27s451n,0
tour_id3hl8ofyn,0
tour_id6rzdwxel,0
tour_idxka6scmg,0
tour_id882gtv47,1
tour_idv36oo1dl,1
tour_idsharxzes,1
tour_idoyezod9r,2
tour_ids0irz55a,1
tour_idsiu7jryp,1
tour_id2k4o2oe4,1
tour_id7vhdi659,0
tour_idj225cts9,1
tour_id6luiiu5u,0
tour_idc5k7x9jf,1
tour_idmp0en8v4,2
tour_idrksx5rsz,2
tour_id6b2d6v7k,0
tour_idksf3nxpb,2
tour_idy7lhd4r1,1
tour_idmnybf9v6,1
tour_id13zkyef2,0
tour_id3g8s3b0b,0
tour_idefc613ji,0
tour_idir0bagog,1
tour_idk35yfopg,1
tour_idoxum14cr,0
tour_idjus4aldy,0
tour_idxq5cvfqt,0
tour_idqsagb2nr,0
tour_idi4fb00r1,1
tour_id07y5pb6x,2
tour_id7z1gsjlb,1
tour_idz8ti87ww,0
tour_id3zxmrxcq,0
tour_idui7ho7nd,1
tour_id4sb75gxq,1
tour_id9ny6njxw,0
tour_idu8tfpwnf,0
tour_id6kbvvs81,0
tour_ida18u0be9,2
tour_ida406jio8,2
tour_idqcif71zx,1
tour_idpr2q51uj,1
tour_iddd74c9gh,2
tour_id886o8psf,0
tour_id0lge4zaf,1
tour_id1utbmfzv,0
tour_id2zzn9ghn,0
tour_idpw1t1daf,1
tour_id2ic3scx4,0
tour_id03dpxiff,0
tour_id2n0zaxrh,0
tour_id50k95958,1
tour_idvr51b9tr,0
tour_idi4jkfkqs,2
tour_iduxeopvri,1
tour_id0ccjnmga,1
tour_idbz8m9fvh,1
tour_idw8w2x44q,0
tour_idskp2zh7c,2
tour_idgq5l09sn,0
tour_id722np2fv,2
tour_idqndbhguy,1
tour_iduzgrvdi8,0
tour_idrqr1q5sk,0
tour_idp597m6jx,1
tour_idlrzkdoiw,0
tour_idc4ija92r,0
tour_idff78n2bx,0
tour_idcqrl3979,1
tour_id52uu3uot,2
tour_idrke94887,2
tour_idexr1g6b9,2
tour_idldswpd4e,0
tour_idd2hkwpnl,0
tour_idskf1cxop,0
tour_idm6qyuj9j,2
tour_id19h39coe,0
tour_idzveqjk2k,2
tour_idtvx1664k,0
tour_idjzldawt3,0
tour_idnj3455xz,2
tour_id23qiaub7,2
tour_idtzqij7lj,0
tour_idbnqj37i0,1
tour_id5s8bcbq5,1
tour_idtqzw7tlu,0
tour_id0yrbd6ky,0
tour_idebcqd9yx,1
tour_id41oab7sv,1
tour_id7g224s3g,1
tour_idp6b8vzmf,1
tour_id7of66x2v,1
tour_id0i4ok9ir,1
tour_id1x6gw667,1
tour_idcmxsfa5q,2
tour_idh9wcikjg,2
tour_idk8dkxzgh,0
tour_idkqo43226,0
tour_idubsvbqnm,1
tour_id1yao20f3,1
tour_idmwcfu06l,1
tour_idytc4wiwi,0
tour_idwdlw2iqo,1
tour_idue879yu6,0
tour_iddj014g67,1
tour_iddiwk8moz,2
tour_id41pl8tl1,2
tour_idl4isl1b7,0
tour_idwzqivwiz,1
tour_idbpuxabaj,0
tour_idgtimruw9,0
tour_ido2kxubct,0
tour_idkqe2qhxe,0
tour_id7l72axbh,1
tour_idvtt3vw52,1
tour_idg2pti7lc,0
tour_id5nrl8urt,0
tour_idh4x63k7r,1
tour_ids8f072zx,1
tour_idj07jrkx6,2
tour_idmz1h6yij,0
tour_idjdnucc3d,2
tour_idrjf6s0k7,1
tour_idxlxg9ynz,1
tour_id1bh9ks2i,2
tour_idm3mx79rr,1
tour_idzwu2n7sv,0
tour_id1e19e5c5,2
tour_idseo316fs,2
tour_id2aw7lutn,0
tour_id1plyj1ut,2
tour_idl5b1bovv,0
tour_idmxrpsigx,0
tour_id1ejkoybw,0
tour_id7l1on3sx,2
tour_idahvm7m15,1
tour_idxyk0c8ki,1
tour_idwvpz02dh,0
tour_idzgfjsi5f,1
tour_idnqffiz3f,0
tour_idsuval0s7,1
tour_id7qh173tt,1
tour_id1stqe42m,2
tour_idhdnde6sl,0
tour_idw0zynjbu,2
tour_idhgc010a9,0
tour_id4uhnk7jn,1
tour_idofzk3i60,0
tour_id5kacnnlm,2
tour_idi3n1av68,0
tour_idhwfe4kmi,2
tour_idopzughad,0
tour_id2b8kpec3,1
tour_idwxeegsb4,1
tour_idzdy7gnfg,1
tour_idou56nzum,0
tour_idp0eswsof,1
tour_idzbeml10s,0
tour_id5mxgt9oa,0
tour_id09n8zri5,0
tour_idnbcw6ebo,2
tour_idr1b3iqcp,1
tour_idzc58fmk2,1
tour_idg76c07wa,1
tour_idpf3cr955,2
tour_idca6zu13o,1
tour_idmyknun4u,0
tour_idhkfd2rib,0
tour_idscfa0xcj,0
tour_id261juvoj,0
tour_idvcdcxott,0
tour_idpzdsn235,0
tour_idl49xm1y7,1
tour_idn3gh09qa,1
tour_idamxt79fq,0
tour_idsuc1q7t0,0
tour_idcmgej6i2,0
tour_idlhxx151s,2
tour_idd159vze9,0
tour_idnfuldful,0
tour_idd1au4icv,1
tour_idbgkcx6zy,1
tour_idw087ly1i,1
tour_idn967zdiv,1
tour_idccdbmox1,1
tour_id2n6j0nx7,0
tour_idcjkbmbmk,0
tour_idhxm8s5pq,0
tour_idvb0y6mm9,1
tour_idzp62droo,1
tour_id4f6o8uek,0
tour_id2ukjlmh0,2
tour_id5kehmjh6,0
tour_idz310kmfn,0
tour_idt0summwb,0
tour_idoosgq6ww,2
tour_idifnun3n1,0
tour_idl5kn6lxb,1
tour_idx5iicdxd,0
tour_id4xae89ya,1
tour_id1ovnfk6p,1
tour_id6ck64w4r,0
tour_idrq49mrf1,1
tour_idbsmhz5bs,2
tour_idkwn00ukb,1
tour_id2vw9u1w1,2
tour_idsc8ndkk6,1
tour_idxmsnegm4,0
tour_idfxwmjsv3,1
tour_id0cv2lley,0
tour_idio06szio,1
tour_id2u9zh50l,0
tour_idxyj076li,0
tour_idcrlo0fya,0
tour_idx92eknwb,0
tour_id772si9y1,0
tour_idketxsqp5,0
tour_idzbjln39e,0
tour_idj4vc9rce,0
tour_idypaeq0h6,1
tour_ida3vt6p0x,0
tour_idkyv3spy4,1
tour_idkofzscra,0
tour_idk2guwfde,1
tour_idffxndtrx,0
tour_idct5i9zrk,2
tour_idanrrmk86,1
tour_id7dmi2n97,0
tour_idelthb0or,0
tour_idj7ba3h6e,1
tour_ido06xpgst,1
tour_ido6h8l372,2
tour_idg76t5yil,2
tour_idtjbt2de4,0
tour_idajqve0jj,1
tour_id4ea01gf2,1
tour_idzybplvpd,0
tour_idlzuegeer,0
tour_id277in4ka,1
tour_idqibsbduz,0
tour_iddfycphbj,0
tour_id17v5q3ee,0
tour_id2bkeebk3,0
tour_idv4x1me6s,0
tour_id2dz6ldie,0
tour_idlct7y505,0
tour_idqacuu1l4,1
tour_id3stbz66l,1
tour_idmr8ofpo2,1
tour_idowy70g3h,1
tour_idokp5ukt2,1
tour_idx2zdwhyv,0
tour_idc6fwoecs,0
tour_id9ky0hnto,2
tour_idyjcsncct,1
tour_idg9lkl71j,1
tour_id4uwzkgu0,0
tour_idrg89wyhg,1
tour_idbt8hghl6,1
tour_idqvffqzmv,0
tour_idm86uha0v,2
tour_idryizlino,2
tour_idt05h2eiu,1
tour_idhcuqleng,1
tour_idakuu25s7,1
tour_iddb74yjeg,0
tour_id2j5l1xz5,2
tour_id5470ffl1,2
tour_idjynkxpvv,0
tour_id0m4060vx,0
tour_idvpbc2u1q,1
tour_id6swqnf2q,1
tour_id75beponb,0
tour_idmx89dyea,2
tour_idz6p7g087,0
tour_idusv7dwd3,1
tour_id46w6lp9n,0
tour_idz43feei1,2
tour_idj2hfwwtz,1
tour_idwa975g4k,0
tour_idlv2rlujz,0
tour_idl3wf77o4,1
tour_id29xt6lvt,1
tour_id6p7jwte8,1
tour_idd30e4oyh,0
tour_idpvsp7ggb,0
tour_idi4xs1c3p,2
tour_idbt7rmyhw,1
tour_idrarzhrok,0
tour_ideizkik86,1
tour_idf2q990bu,0
tour_idv01f04x6,0
tour_idm6maj1ya,2
tour_id9yzx8hqr,0
tour_idpr64gxun,2
tour_idyvvvd60f,0
tour_id0ebxwxv8,2
tour_idc4m0zomh,1
tour_idu9qxv5t2,1
tour_idh2zicrt8,0
tour_idxsthvb0p,0
tour_idhknxvwpy,1
tour_id7nae7ekj,0
tour_id70e8subd,0
tour_idqcwk17nf,2
tour_idzh1h1gh4,1
tour_id39gri45t,1
tour_idqk6462rl,0
tour_idv70q2zwp,1
tour_idy1r2co9t,1
tour_idyjcv7tim,0
tour_ideh05aedg,0
tour_idof98zlx2,1
tour_id66t2t5va,0
tour_idf96z3le3,0
tour_idhzdciwh7,1
tour_idarjv9ynu,1
tour_idv3kfbdqe,1
tour_idioldzy2o,2
tour_idzedishkf,0
tour_idtnx0atqr,2
tour_ido0xwoslw,0
tour_idpbb5nafy,1
tour_idhwxxtqtp,0
tour_idkg8ovdat,0
tour_id59n82hnr,1
